sample_id,video_id,start,end,event_start,event_end,duration,category,onset,offset,type,haveBGM,audio_irrelevant,event_duration,label
227,v0d00fg10000ce8menrc77ufhbbfc3h0,40.0,50.0,0.0,60.52,60.53,69,0.0,10.0,3,0,0,10.0,69
228,v0d00fg10000ce8menrc77ufhbbfc3h0,50.0,60.0,0.0,60.52,60.53,69,0.0,10.0,3,0,0,10.0,69
229,v0300fg10000c3c169bga6nu0b0qi2pg,0.0,10.0,0.15,13.38,13.65,10,0.15,10.0,4,1,0,9.85,10
230,v0d00fg10000cc23ma3c77uej46nqukg,1.0500000000000007,11.05,2.38,9.72,15.83,20,1.33,8.67,1,1,1,7.34,20
231,v0200fg10000cd9742bc77ucovr823eg,13.41,23.41,18.29,22.15,23.41,310,4.88,8.74,1,1,1,3.86,310
232,v0200fg10000cd20t5jc77ucni6u5tp0,0.0,10.0,0.0,16.93,19.18,307,0.0,10.0,4,0,0,10.0,307
233,v0300fg10000ccsnfobc77ubl4jm32qg,10.83,20.83,14.66,17.0,21.87,20,3.83,6.17,1,1,1,2.34,20
234,v0200fg10000ca919fbc77ufq9ot6e1g,10.07,20.07,15.57,30.07,30.07,241,5.5,10.0,4,1,0,4.5,241
235,v0200fg10000ca919fbc77ufq9ot6e1g,20.07,30.07,15.57,30.07,30.07,241,0.0,10.0,2,1,0,10.0,241
236,v0200fg10000cdl2hl3c77u3hro17m10,0.0,10.0,0.0,22.39,26.66,310,0.0,10.0,4,1,0,10.0,310
237,v0200fg10000cdl2hl3c77u3hro17m10,10.0,20.0,0.0,22.39,26.66,310,0.0,10.0,3,1,0,10.0,310
238,v0200fg10000cbak8hjc77uc8ln7c2rg,0.0,10.0,0.0,18.1,18.13,69,0.0,10.0,4,1,1,10.0,69
239,v0d00fg10000cb3b53jc77u83km6mte0,0.6799999999999997,10.68,1.54,29.82,29.83,10,0.86,10.0,4,0,0,9.14,10
240,v0d00fg10000cb3b53jc77u83km6mte0,10.68,20.68,1.54,29.82,29.83,10,0.0,10.0,3,0,0,10.0,10
241,v0300fe50000bvmrjab2or5m48460690,0.0,10.0,0.0,12.01,12.01,55,0.0,10.0,4,1,0,10.0,55
242,v0200fg10000c956n63c77u0rsbvoql0,0.0,10.0,3.97,5.44,15.6,312,3.97,5.44,1,1,0,1.4700000000000002,312
245,v0200fg10000c7ke64rc77u2fqt8ahp0,0.5449999999999982,10.544999999999998,5.35,25.74,26.89,50,4.81,10.0,4,1,1,5.19,50
246,v0200fg10000c7ke64rc77u2fqt8ahp0,10.544999999999998,20.545,5.35,25.74,26.89,50,0.0,10.0,3,1,1,10.0,50
247,v0200fg10000cdv2pbrc77u9edt8vpe0,0.2599999999999998,10.26,1.52,9.08,10.26,14,1.26,8.82,1,0,1,7.56,14
248,v0d00fg10000cd7ub5bc77uceumh9pag,0.0,10.0,0.0,21.82,21.96,14,0.0,10.0,4,0,0,10.0,14
249,v0d00fg10000cd7ub5bc77uceumh9pag,10.0,20.0,0.0,21.82,21.96,14,0.0,10.0,3,0,0,10.0,14
251,v0200fg10000cc86gvrc77u5ui05mcl0,0.0,10.0,0.0,38.68,39.6,12,0.0,10.0,4,0,0,10.0,12
252,v0200fg10000cc86gvrc77u5ui05mcl0,10.0,20.0,0.0,38.68,39.6,12,0.0,10.0,3,0,0,10.0,12
253,v0200fg10000cc86gvrc77u5ui05mcl0,20.0,30.0,0.0,38.68,39.6,12,0.0,10.0,3,0,0,10.0,12
254,v0300fg10000c9ok42bc77ub0q78qrdg,6.079999999999998,16.08,9.13,23.23,26.08,84,3.05,10.0,4,0,0,6.95,84
255,v0300fg10000c9ok42bc77ub0q78qrdg,16.08,26.08,9.13,23.23,26.08,84,0.0,7.15,2,0,0,7.15,84
256,v0300fg10000cdj361bc77ube7hbhqqg,2.2,12.2,2.68,11.72,15.91,305,0.48,9.52,1,1,1,9.04,305
257,v0200fg10000cdgf8rbc77ub1kt324qg,0.0,9.7,0.0,9.69,9.7,10,0.0,9.69,1,0,0,9.69,10
260,v0d00fg10000cb8vus3c77u1gkjbhvqg,8.510000000000002,18.51,11.43,28.51,28.51,78,2.92,10.0,4,0,0,7.08,78
261,v0d00fg10000cb8vus3c77u1gkjbhvqg,18.51,28.51,11.43,28.51,28.51,78,0.0,10.0,2,0,0,10.0,78
262,v0300fg10000cb38e6rc77u8o8q080r0,0.0,10.0,0.0,10.1,10.1,384,0.0,10.0,4,1,1,10.0,384
263,v0d00fg10000c8o0dtjc77u0pfjb0350,3.3400000000000034,13.340000000000003,3.59,33.09,35.25,310,0.25,10.0,4,1,1,9.75,310
264,v0d00fg10000c8o0dtjc77u0pfjb0350,13.340000000000003,23.340000000000003,3.59,33.09,35.25,310,0.0,10.0,3,1,1,10.0,310
265,v0d00fg10000c8o0dtjc77u0pfjb0350,23.340000000000003,33.34,3.59,33.09,35.25,310,0.0,9.75,2,1,1,9.75,310
266,v0d00fg10000c92552bc77u5cp3cnj70,3.390000000000001,13.39,3.71,13.07,22.33,12,0.32,9.68,1,0,0,9.36,12
267,v0d00fg10000c8he0ijc77u6vntk6ing,0.0,10.0,2.67,5.6,14.95,14,2.67,5.6,1,0,0,2.93,14
268,v0d00fg10000cdulvh3c77ufilocs8hg,0.0,10.0,0.0,3.73,15.17,78,0.0,3.73,1,1,1,3.73,78
269,v0200fg10000ccda97rc77ub2bb3hq70,0.0,10.0,1.63,22.65,24.82,84,1.63,10.0,4,1,0,8.370000000000001,84
270,v0200fg10000ccda97rc77ub2bb3hq70,10.0,20.0,1.63,22.65,24.82,84,0.0,10.0,3,1,0,10.0,84
271,v0300fg10000cbkgjc3c77ucvcimk5gg,0.0,10.0,0.09,4.72,10.75,337,0.09,4.72,1,1,0,4.63,337
272,v0200fg10000c78opi3c77ubhq4j7jbg,6.984999999999999,16.985,9.99,13.98,17.43,61,3.01,7.0,1,0,0,3.99,61
273,v0200fg10000cc85tgrc77u2dg2mrbq0,44.38,54.38,46.54,52.22,55.82,333,2.16,7.84,1,0,0,5.68,333
274,v0d00fg10000cdirfbjc77u3nhlequig,0.0,10.0,0.1,14.96,15.0,84,0.1,10.0,4,0,0,9.9,84
275,v0d00fg10000ccauch3c77ud87odh86g,4.51,14.51,8.03,12.61,14.51,333,3.52,8.1,1,1,1,4.58,333
276,v0200fg10000c6agfqjc77ubh5e0b3g0,0.0,10.0,2.08,5.26,12.48,319,2.08,5.26,1,1,0,3.18,319
277,v0d00fg10000c2jocl8b6ppi3q4d3aug,0.0,10.0,3.53,13.97,23.61,326,3.53,10.0,4,1,0,6.470000000000001,326
278,v0d00fg10000c2jocl8b6ppi3q4d3aug,10.0,20.0,3.53,13.97,23.61,326,0.0,3.97,2,1,0,3.97,326
279,v0200fg10000ce0t5hjc77u6a6e1ht60,0.0,10.0,0.0,76.89,77.02,29,0.0,10.0,4,0,1,10.0,29
280,v0200fg10000ce0t5hjc77u6a6e1ht60,10.0,20.0,0.0,76.89,77.02,29,0.0,10.0,3,0,1,10.0,29
281,v0200fg10000ce0t5hjc77u6a6e1ht60,20.0,30.0,0.0,76.89,77.02,29,0.0,10.0,3,0,1,10.0,29
282,v0200fg10000ce0t5hjc77u6a6e1ht60,30.0,40.0,0.0,76.89,77.02,29,0.0,10.0,3,0,1,10.0,29
283,v0200fg10000ce0t5hjc77u6a6e1ht60,40.0,50.0,0.0,76.89,77.02,29,0.0,10.0,3,0,1,10.0,29
284,v0200fg10000ce0t5hjc77u6a6e1ht60,50.0,60.0,0.0,76.89,77.02,29,0.0,10.0,3,0,1,10.0,29
285,v0200fg10000ce0t5hjc77u6a6e1ht60,60.0,70.0,0.0,76.89,77.02,29,0.0,10.0,3,0,1,10.0,29
286,v0300fg10000ccdvdc3c77udr2cjnoag,0.0,10.0,0.75,22.45,49.81,319,0.75,10.0,4,0,0,9.25,319
287,v0300fg10000ccdvdc3c77udr2cjnoag,10.0,20.0,0.75,22.45,49.81,319,0.0,10.0,3,0,0,10.0,319
288,v0300fg10000ccdvdc3c77udr2cjnoag,20.0,30.0,0.75,22.45,49.81,319,0.0,2.45,2,0,0,2.45,319
289,v0d00fg10000ce2766jc77ucmre8o5og,0.1400000000000005,10.14,4.46,5.82,19.27,326,4.32,5.68,1,1,0,1.3599999999999994,326
290,v0d00fg10000cd4e7t3c77ue89lk7v70,0.0,10.0,0.0,10.0,11.17,235,0.0,10.0,1,0,0,10.0,235
291,v0200fg10000c4ua9brc77u207su22e0,0.0,10.0,0.0,13.16,13.17,78,0.0,10.0,4,1,1,10.0,78
292,v0200fg10000c6op0u3c77u2ghkss8o0,18.9,28.9,22.48,28.89,28.9,349,3.58,9.99,1,0,0,6.41,349
293,v0200fg10000cd4ghhrc77ufqb29ph8g,0.0,10.0,2.65,16.99,36.92,307,2.65,10.0,4,1,1,7.35,307
294,v0200fg10000cd4ghhrc77ufqb29ph8g,10.0,20.0,2.65,16.99,36.92,307,0.0,6.99,2,1,1,6.99,307
295,v0200fg10000cdo610jc77u7cpbj0jd0,0.0,10.0,0.0,26.17,32.65,307,0.0,10.0,4,0,0,10.0,307
296,v0200fg10000cdo610jc77u7cpbj0jd0,10.0,20.0,0.0,26.17,32.65,307,0.0,10.0,3,0,0,10.0,307
297,v0200fg10000cdo610jc77u7cpbj0jd0,20.0,30.0,0.0,26.17,32.65,307,0.0,6.17,2,0,0,6.17,307
298,v0200fg10000cdu6oprc77u54vkip380,0.0,10.0,0.0,12.86,14.12,310,0.0,10.0,4,1,1,10.0,310
300,v0200fg10000cbecprbc77u5djpa7qo0,4.57,14.57,10.59,14.06,14.57,310,6.02,9.49,1,1,0,3.4700000000000006,310
301,v0200fg10000ccs4s7rc77ua352tj140,37.16,47.16,45.75,47.13,47.16,306,8.59,9.97,1,0,1,1.3800000000000008,306
302,v0d00fg10000cauj28jc77u0u3vja8mg,0.0,10.0,1.36,11.69,11.98,20,1.36,10.0,4,0,0,8.64,20
303,v0200fg10000cd2cmpbc77udje13gfq0,0.0,10.0,3.78,24.89,45.5,312,3.78,10.0,4,0,0,6.220000000000001,312
304,v0200fg10000cd2cmpbc77udje13gfq0,10.0,20.0,3.78,24.89,45.5,312,0.0,10.0,3,0,0,10.0,312
305,v0200fg10000cd2cmpbc77udje13gfq0,20.0,30.0,3.78,24.89,45.5,312,0.0,4.89,2,0,0,4.89,312
306,v0300fg10000cdi6ig3c77u3qbv8mm20,0.0,8.2,0.19,7.28,8.2,397,0.19,7.28,1,0,0,7.09,397
308,v0300fg10000cdnmbn3c77ueqn9u38sg,1.67,11.67,2.87,10.47,22.78,77,1.2,8.8,1,1,0,7.6,77
309,v0200fg10000cdrka4jc77u0bk5v5mhg,0.0,10.0,0.86,12.06,14.77,5,0.86,10.0,4,0,0,9.14,5
310,v0200fg10000cdl6073c77u0p3568la0,0.0,10.0,0.8,46.15,46.6,5,0.8,10.0,4,1,0,9.2,5
311,v0200fg10000cdl6073c77u0p3568la0,10.0,20.0,0.8,46.15,46.6,5,0.0,10.0,3,1,0,10.0,5
312,v0200fg10000cdl6073c77u0p3568la0,20.0,30.0,0.8,46.15,46.6,5,0.0,10.0,3,1,0,10.0,5
313,v0200fg10000cdl6073c77u0p3568la0,30.0,40.0,0.8,46.15,46.6,5,0.0,10.0,3,1,0,10.0,5
314,v0d00fg10000ce3b7sbc77u79rjispm0,0.0,8.92,0.14,8.75,8.92,384,0.14,8.75,1,1,1,8.61,384
315,v0200fg10000cdnlg6rc77uc7pcaugqg,0.0,10.0,0.35,4.53,14.14,360,0.35,4.53,1,1,0,4.180000000000001,360
316,v0200fg10000cbcikr3c77u2veqb0d7g,6.234999999999999,16.235,8.23,14.24,23.68,322,2.0,8.01,1,1,0,6.01,322
317,v0200fg10000cdchv53c77uf9ujbqfrg,0.1399999999999996,10.14,0.66,9.62,19.51,360,0.52,9.48,1,1,1,8.96,360
318,v0d00fg10000cas4qd3c77u87tkksgfg,3.140000000000001,13.14,4.63,11.65,27.03,326,1.49,8.51,1,1,0,7.02,326
319,v0200fg10000ce2nu9bc77ufgjje6mkg,0.0,8.17,4.52,7.15,8.17,235,4.52,7.15,1,1,0,2.630000000000001,235
320,v0200fg10000cdpm55jc77uddiq5rsm0,0.0,6.85,0.31,3.19,6.85,241,0.31,3.19,1,0,0,2.88,241
321,v0300fg10000cdub1cjc77u5ssrg10ng,21.76,31.76,22.07,31.45,36.2,326,0.31,9.69,1,0,0,9.38,326
322,v0200fg10000cdq6fibc77udgkqi19e0,0.0,10.0,0.0,22.55,46.2,80,0.0,10.0,4,0,0,10.0,80
323,v0200fg10000cdq6fibc77udgkqi19e0,10.0,20.0,0.0,22.55,46.2,80,0.0,10.0,3,0,0,10.0,80
324,v0200fg10000cdq6fibc77udgkqi19e0,20.0,30.0,0.0,22.55,46.2,80,0.0,2.55,2,0,0,2.55,80
325,v0200fg10000cdeg21bc77u3gf4dhr1g,0.0,10.0,0.0,48.15,48.17,346,0.0,10.0,4,1,0,10.0,346
326,v0200fg10000cdeg21bc77u3gf4dhr1g,10.0,20.0,0.0,48.15,48.17,346,0.0,10.0,3,1,0,10.0,346
327,v0200fg10000cdeg21bc77u3gf4dhr1g,20.0,30.0,0.0,48.15,48.17,346,0.0,10.0,3,1,0,10.0,346
328,v0200fg10000cdeg21bc77u3gf4dhr1g,30.0,40.0,0.0,48.15,48.17,346,0.0,10.0,3,1,0,10.0,346
329,v0d00fg10000cbs6vprc77u378qkgu2g,11.965,21.965,13.19,20.74,30.21,319,1.22,8.77,1,1,1,7.55,319
330,v0d00fg10000cdmoi8bc77u6q8l8j4ng,0.0,10.0,0.0,57.02,57.07,359,0.0,10.0,4,1,0,10.0,359
331,v0d00fg10000cdmoi8bc77u6q8l8j4ng,10.0,20.0,0.0,57.02,57.07,359,0.0,10.0,3,1,0,10.0,359
332,v0d00fg10000cdmoi8bc77u6q8l8j4ng,20.0,30.0,0.0,57.02,57.07,359,0.0,10.0,3,1,0,10.0,359
333,v0d00fg10000cdmoi8bc77u6q8l8j4ng,30.0,40.0,0.0,57.02,57.07,359,0.0,10.0,3,1,0,10.0,359
334,v0d00fg10000cdmoi8bc77u6q8l8j4ng,40.0,50.0,0.0,57.02,57.07,359,0.0,10.0,3,1,0,10.0,359
335,v0300fg10000c567fg3c77u43qeh90mg,0.0,10.0,0.0,3.98,21.07,342,0.0,3.98,1,1,1,3.98,342
336,v0d00fg10000cd3pgs3c77ublcl53tr0,0.0,10.0,0.0,55.02,55.3,346,0.0,10.0,4,0,0,10.0,346
337,v0d00fg10000cd3pgs3c77ublcl53tr0,10.0,20.0,0.0,55.02,55.3,346,0.0,10.0,3,0,0,10.0,346
338,v0d00fg10000cd3pgs3c77ublcl53tr0,20.0,30.0,0.0,55.02,55.3,346,0.0,10.0,3,0,0,10.0,346
339,v0d00fg10000cd3pgs3c77ublcl53tr0,30.0,40.0,0.0,55.02,55.3,346,0.0,10.0,3,0,0,10.0,346
340,v0d00fg10000cd3pgs3c77ublcl53tr0,40.0,50.0,0.0,55.02,55.3,346,0.0,10.0,3,0,0,10.0,346
341,v0d00fg10000ce3fncbc77u1670928a0,0.0,10.0,0.0,36.79,36.8,342,0.0,10.0,4,1,1,10.0,342
342,v0d00fg10000ce3fncbc77u1670928a0,10.0,20.0,0.0,36.79,36.8,342,0.0,10.0,3,1,1,10.0,342
343,v0d00fg10000ce3fncbc77u1670928a0,20.0,30.0,0.0,36.79,36.8,342,0.0,10.0,3,1,1,10.0,342
344,v0200fg10000ca7rl3rc77u71hjfar1g,1.1999999999999993,11.2,5.85,17.58,21.2,235,4.65,10.0,4,1,0,5.35,235
345,v0200fg10000ca7rl3rc77u71hjfar1g,11.2,21.2,5.85,17.58,21.2,235,0.0,6.38,2,1,0,6.38,235
346,v0200fg10000cckr283c77u2bpu9fu0g,0.0,10.0,0.0,14.23,16.37,346,0.0,10.0,4,1,0,10.0,346
352,v0200fg10000cddp7jjc77u02n4rh5u0,8.045,18.045,11.62,14.47,20.87,240,3.57,6.43,1,1,0,2.86,240
353,v0200fg10000cd77lo3c77udnv93lfsg,0.0,10.0,0.0,3.0,31.17,312,0.0,3.0,1,0,0,3.0,312
354,v0300fg10000ce86t53c77uencreokc0,0.0,8.99,2.63,5.04,8.99,10,2.63,5.04,1,1,1,2.41,10
355,v0d00cea0000c0ofgfa4kuevmaom1ol0,0.0,10.0,0.0,55.64,55.97,81,0.0,10.0,4,1,0,10.0,81
356,v0d00cea0000c0ofgfa4kuevmaom1ol0,10.0,20.0,0.0,55.64,55.97,81,0.0,10.0,3,1,0,10.0,81
357,v0d00cea0000c0ofgfa4kuevmaom1ol0,20.0,30.0,0.0,55.64,55.97,81,0.0,10.0,3,1,0,10.0,81
358,v0d00cea0000c0ofgfa4kuevmaom1ol0,30.0,40.0,0.0,55.64,55.97,81,0.0,10.0,3,1,0,10.0,81
359,v0d00cea0000c0ofgfa4kuevmaom1ol0,40.0,50.0,0.0,55.64,55.97,81,0.0,10.0,3,1,0,10.0,81
360,v0300fg10000c4ovvbbc77uaea3kop2g,0.0,10.0,0.0,20.01,20.17,359,0.0,10.0,4,1,0,10.0,359
361,v0300fg10000c4ovvbbc77uaea3kop2g,10.0,20.0,0.0,20.01,20.17,359,0.0,10.0,3,1,0,10.0,359
362,v0200fg10000cdphue3c77u94c0mpe1g,0.0,10.0,0.0,29.96,30.02,346,0.0,10.0,4,0,0,10.0,346
363,v0200fg10000cdphue3c77u94c0mpe1g,10.0,20.0,0.0,29.96,30.02,346,0.0,10.0,3,0,0,10.0,346
364,v0200fg10000cdphue3c77u94c0mpe1g,20.0,30.0,0.0,29.96,30.02,346,0.0,9.96,2,0,0,9.96,346
365,v0d00fg10000cccbg3bc77u1rkgc85cg,8.030000000000001,18.03,12.4,17.8,18.03,310,4.37,9.77,1,0,0,5.4,310
366,v0200fg10000cdbrlhjc77udo7n65p40,0.0,10.0,0.0,43.1,43.13,346,0.0,10.0,4,0,0,10.0,346
367,v0200fg10000cdbrlhjc77udo7n65p40,10.0,20.0,0.0,43.1,43.13,346,0.0,10.0,3,0,0,10.0,346
368,v0200fg10000cdbrlhjc77udo7n65p40,20.0,30.0,0.0,43.1,43.13,346,0.0,10.0,3,0,0,10.0,346
369,v0200fg10000cdbrlhjc77udo7n65p40,30.0,40.0,0.0,43.1,43.13,346,0.0,10.0,3,0,0,10.0,346
370,v0d00fg10000cc509arc77uamrrjpupg,34.785,44.785,38.53,41.04,44.8,319,3.75,6.26,1,0,0,2.51,319
372,v0300fg10000cblif8bc77u9ua3ef3g0,0.3849999999999998,10.385,3.44,7.33,47.2,310,3.06,6.95,1,1,0,3.89,310
373,v0200fg10000cdu2nkjc77ucjsuledkg,0.0,10.0,0.0,30.03,30.05,360,0.0,10.0,4,1,1,10.0,360
374,v0200fg10000cdu2nkjc77ucjsuledkg,10.0,20.0,0.0,30.03,30.05,360,0.0,10.0,3,1,1,10.0,360
375,v0200fg10000cdu2nkjc77ucjsuledkg,20.0,30.0,0.0,30.03,30.05,360,0.0,10.0,3,1,1,10.0,360
376,v0300fg10000ce1hcv3c77u602pn9c5g,0.0,10.0,0.0,25.99,29.72,84,0.0,10.0,4,1,0,10.0,84
377,v0300fg10000ce1hcv3c77u602pn9c5g,10.0,20.0,0.0,25.99,29.72,84,0.0,10.0,3,1,0,10.0,84
378,v0200fg10000c6i3do3c77ufj9adn720,0.0,10.0,0.0,31.77,34.67,49,0.0,10.0,4,1,0,10.0,49
379,v0200fg10000c6i3do3c77ufj9adn720,10.0,20.0,0.0,31.77,34.67,49,0.0,10.0,3,1,0,10.0,49
380,v0200fg10000c6i3do3c77ufj9adn720,20.0,30.0,0.0,31.77,34.67,49,0.0,10.0,3,1,0,10.0,49
381,v0d00fg10000ccp6d4rc77uec1i5tufg,5.380000000000001,15.38,8.07,22.69,32.79,19,2.69,10.0,4,1,0,7.31,19
382,v0d00fg10000ccp6d4rc77uec1i5tufg,15.38,25.380000000000003,8.07,22.69,32.79,19,0.0,7.31,2,1,0,7.31,19
384,v0200fg10000cdn5b63c77ucs28d8ivg,2.67,12.67,2.7,12.64,14.3,342,0.03,9.97,1,1,1,9.94,342
385,v0200fg10000cdk41b3c77ucp3rkl9v0,0.0,10.0,0.0,18.59,20.27,319,0.0,10.0,4,1,1,10.0,319
386,v0200fg10000cdk41b3c77ucp3rkl9v0,10.0,20.0,0.0,18.59,20.27,319,0.0,8.59,2,1,1,8.59,319
387,v0200fg10000cdq8vbjc77uco4eih8ng,0.0,8.54,0.0,8.53,8.54,397,0.0,8.53,1,0,0,8.53,397
388,v0d00fg10000c6cr84bc77u7t7ivnjr0,0.0,10.0,0.0,23.88,24.52,78,0.0,10.0,4,1,0,10.0,78
389,v0d00fg10000c6cr84bc77u7t7ivnjr0,10.0,20.0,0.0,23.88,24.52,78,0.0,10.0,3,1,0,10.0,78
390,v0200fg10000cbucd3rc77udch7u0g20,0.0400000000000009,10.04,4.2,15.88,20.73,235,4.16,10.0,4,1,0,5.84,235
391,v0200fg10000cbucd3rc77udch7u0g20,10.04,20.04,4.2,15.88,20.73,235,0.0,5.84,2,1,0,5.84,235
393,v0200fg10000c3hbcujc77ucofnh3hjg,0.0,10.0,0.12,10.37,10.63,397,0.12,10.0,4,0,0,9.88,397
394,v0d00fg10000cc48ubbc77ua99qfu26g,0.0,10.0,0.0,13.16,13.23,307,0.0,10.0,4,1,1,10.0,307
395,v0200fg10000c95vqsjc77u3jo6r3dng,44.83,54.83,50.61,54.81,54.83,312,5.78,9.98,1,1,0,4.2,312
396,v0200fg10000cds6gabc77ua9t511g7g,0.0,10.0,2.26,15.23,18.34,342,2.26,10.0,4,1,0,7.74,342
397,v0300fg10000cc9hma3c77u14svouh90,38.35,48.35,44.5,58.33,58.35,343,6.15,10.0,4,1,1,3.85,343
398,v0300fg10000cc9hma3c77u14svouh90,48.35,58.35,44.5,58.33,58.35,343,0.0,9.98,2,1,1,9.98,343
399,v0200fg10000ce3j24bc77u3uhqo2qj0,0.0,10.0,0.0,15.64,15.7,397,0.0,10.0,4,0,0,10.0,397
400,v0200fg10000c6insk3c77ucdb11el70,3.025000000000002,13.025000000000002,3.77,42.28,46.3,319,0.74,10.0,4,0,0,9.26,319
401,v0200fg10000c6insk3c77ucdb11el70,13.025000000000002,23.025,3.77,42.28,46.3,319,0.0,10.0,3,0,0,10.0,319
402,v0200fg10000c6insk3c77ucdb11el70,23.025,33.025000000000006,3.77,42.28,46.3,319,0.0,10.0,3,0,0,10.0,319
403,v0200fg10000c6insk3c77ucdb11el70,33.025000000000006,43.025000000000006,3.77,42.28,46.3,319,0.0,9.25,2,0,0,9.25,319
404,v0d00fg10000cdnm3s3c77u2camrhvog,0.0,6.07,0.0,6.04,6.07,78,0.0,6.04,1,1,1,6.04,78
406,v0300cg10000ca9vsajc77udi8hujeig,0.0,10.0,0.0,15.04,15.05,118,0.0,10.0,4,0,0,10.0,118
407,v0200fg10000c809lrbc77u4eloie8c0,0.3299999999999983,10.329999999999998,1.52,19.51,20.33,312,1.19,10.0,4,1,0,8.81,312
408,v0200fg10000c809lrbc77u4eloie8c0,10.329999999999998,20.33,1.52,19.51,20.33,312,0.0,9.18,2,1,0,9.18,312
409,v0d00fg10000c77582bc77u3ddb35rp0,11.06,21.06,12.29,19.83,29.67,20,1.23,8.77,1,0,1,7.539999999999999,20
410,v0d00fg10000cc9i1ojc77ubjbare1d0,0.0,5.9,0.0,3.52,5.9,100,0.0,3.52,1,1,1,3.52,100
411,v0d00fg10000c8thk5jc77u2bqsv33e0,4.269999999999996,14.269999999999996,11.47,82.9,84.27,13,7.2,10.0,4,1,1,2.8,13
412,v0d00fg10000c8thk5jc77u2bqsv33e0,14.269999999999996,24.27,11.47,82.9,84.27,13,0.0,10.0,3,1,1,10.0,13
413,v0d00fg10000c8thk5jc77u2bqsv33e0,24.27,34.27,11.47,82.9,84.27,13,0.0,10.0,3,1,1,10.0,13
414,v0d00fg10000c8thk5jc77u2bqsv33e0,34.27,44.27,11.47,82.9,84.27,13,0.0,10.0,3,1,1,10.0,13
415,v0d00fg10000c8thk5jc77u2bqsv33e0,44.27,54.27,11.47,82.9,84.27,13,0.0,10.0,3,1,1,10.0,13
416,v0d00fg10000c8thk5jc77u2bqsv33e0,54.27,64.27,11.47,82.9,84.27,13,0.0,10.0,3,1,1,10.0,13
417,v0d00fg10000c8thk5jc77u2bqsv33e0,64.27,74.27,11.47,82.9,84.27,13,0.0,10.0,3,1,1,10.0,13
418,v0d00fg10000c8thk5jc77u2bqsv33e0,74.27,84.27,11.47,82.9,84.27,13,0.0,8.63,2,1,1,8.63,13
419,v0d00fg10000cclgts3c77udm0cq8o3g,0.0,10.0,0.0,26.14,26.17,337,0.0,10.0,4,1,0,10.0,337
420,v0d00fg10000cclgts3c77udm0cq8o3g,10.0,20.0,0.0,26.14,26.17,337,0.0,10.0,3,1,0,10.0,337
421,v0300fg10000ccmff83c77u31lquuke0,13.310000000000002,23.31,16.87,43.3,43.31,343,3.56,10.0,4,1,1,6.44,343
422,v0300fg10000ccmff83c77u31lquuke0,23.31,33.31,16.87,43.3,43.31,343,0.0,10.0,3,1,1,10.0,343
423,v0300fg10000ccmff83c77u31lquuke0,33.31,43.31,16.87,43.3,43.31,343,0.0,9.99,2,1,1,9.99,343
424,v0300fg10000cc44adbc77u9os2snn50,0.0,10.0,1.99,5.06,16.25,307,1.99,5.06,1,1,1,3.0699999999999994,307
425,v0d00fg10000c7gl75bc77u7vdvg9qi0,0.0,10.0,0.0,17.76,17.79,342,0.0,10.0,4,1,0,10.0,342
426,v0d00fg10000c8mbf73c77u24s9opqqg,0.0,10.0,0.0,14.84,14.98,346,0.0,10.0,4,0,0,10.0,346
427,v0200fg10000cdpd48jc77u5qba5c6ng,0.0,10.0,0.0,13.52,13.57,384,0.0,10.0,4,1,0,10.0,384
428,v0d00fg10000ca262erc77u56v2bv8t0,0.0,10.0,0.0,5.55,29.43,397,0.0,5.55,1,1,0,5.55,397
429,v0200fg10000cdn1n03c77udh6spb08g,37.44,47.44,37.45,57.43,59.13,48,0.01,10.0,4,1,0,9.99,48
430,v0200fg10000cdn1n03c77udh6spb08g,47.44,57.44,37.45,57.43,59.13,48,0.0,9.99,2,1,0,9.99,48
431,v0200fg10000cdiss03c77u5tmh8iecg,0.0,10.0,0.0,57.71,57.75,4,0.0,10.0,4,1,0,10.0,4
432,v0200fg10000cdiss03c77u5tmh8iecg,10.0,20.0,0.0,57.71,57.75,4,0.0,10.0,3,1,0,10.0,4
433,v0200fg10000cdiss03c77u5tmh8iecg,20.0,30.0,0.0,57.71,57.75,4,0.0,10.0,3,1,0,10.0,4
434,v0200fg10000cdiss03c77u5tmh8iecg,30.0,40.0,0.0,57.71,57.75,4,0.0,10.0,3,1,0,10.0,4
435,v0200fg10000cdiss03c77u5tmh8iecg,40.0,50.0,0.0,57.71,57.75,4,0.0,10.0,3,1,0,10.0,4
436,v0300fg10000ce21pjjc77u7iek6lpag,0.0,10.0,0.0,12.7,12.71,80,0.0,10.0,4,0,0,10.0,80
437,v0200fg10000cap8gv3c77u21leetijg,1.4299999999999995,11.43,3.67,51.42,51.43,342,2.24,10.0,4,1,1,7.76,342
438,v0200fg10000cap8gv3c77u21leetijg,11.43,21.43,3.67,51.42,51.43,342,0.0,10.0,3,1,1,10.0,342
439,v0200fg10000cap8gv3c77u21leetijg,21.43,31.43,3.67,51.42,51.43,342,0.0,10.0,3,1,1,10.0,342
440,v0200fg10000cap8gv3c77u21leetijg,31.43,41.43,3.67,51.42,51.43,342,0.0,10.0,3,1,1,10.0,342
441,v0200fg10000cap8gv3c77u21leetijg,41.43,51.43,3.67,51.42,51.43,342,0.0,9.99,2,1,1,9.99,342
