sample_id,video_id,onset,offset,label
480,v0200fg10000canvl33c77u8a26c6ul0,0,10,397
481,v0200fg10000canvl33c77u8a26c6ul0,0,10,397
482,v0200fg10000canvl33c77u8a26c6ul0,0,10,397
483,v0200fg10000ce4snebc77uehnpngcig,1.17,8.83,105
484,v0200fg10000cdpfadbc77u8a8ujm4fg,4.35,6.29,145
485,v0d00fg10000ccbvi8bc77u20m73ibgg,0.13,10,151
486,v0200fg10000c9576jrc77u3l8tboa3g,6.41,10,338
487,v0200fg10000c9576jrc77u3l8tboa3g,0,8.55,338
488,v0200fg10000cdd77pbc77ub2eq84jhg,0.06,10,4
489,v0200fg10000cdd77pbc77ub2eq84jhg,0,10,4
490,v0d00fg10000cd4mrf3c77u6p28jg9f0,0.06,10,102
491,v0d00fg10000cd4mrf3c77u6p28jg9f0,0,10,102
492,v0d00fg10000cd4mrf3c77u6p28jg9f0,0,10,102
493,v0d00fg10000cd4mrf3c77u6p28jg9f0,0,10,102
494,v0d00fg10000cd4mrf3c77u6p28jg9f0,0,10,102
495,v0d00fg10000cd38bubc77u4gd1p1fj0,0.03,8.08,13
496,v0200fg10000cdii9ojc77u6brfbrb8g,8.1,10,241
497,v0200fg10000cb974ojc77u1he1urst0,1.02,8.98,32
498,v0200fg10000cdp03arc77u2qsi5irr0,0.01,10,353
499,v0200fg10000cdp03arc77u2qsi5irr0,0,10,353
500,v0d00fg10000cdpn5jbc77u2ju2kjct0,0.01,10,352
501,v0d00fg10000cdpn5jbc77u2ju2kjct0,0,10,352
502,v0d00fg10000cdpn5jbc77u2ju2kjct0,0,10,352
503,v0d00fg10000cdpn5jbc77u2ju2kjct0,0,10,352
504,v0200fg10000ccmkotrc77u41lvl2nhg,0.04,5.68,80
505,v0200fg10000cdf7dqrc77u9q0i0sfg0,0.04,10,397
506,v0200fg10000cdf7dqrc77u9q0i0sfg0,0,10,397
507,v0200fg10000ca6co2rc77ucqkm5mmpg,0.04,10,69
508,v0200fg10000ca6co2rc77ucqkm5mmpg,0,10,69
509,v0200fg10000ce4el6bc77uepkqjavb0,4.63,10,341
510,v0d00fg10000cdgciubc77u47jp1v36g,1.79,6.92,306
511,v0200fg10000c6snl9bc77u7d4jc063g,0.01,10,397
512,v0200fg10000c6snl9bc77u7d4jc063g,0,10,397
513,v0300fg10000ccdb7p3c77u8kje8mvm0,0.01,10,145
514,v0200fg10000ce4pspjc77u6qhca25i0,0.01,10,342
515,v0200fg10000ce4pspjc77u6qhca25i0,0,10,342
516,v0200fg10000cdhg7kjc77u57em9nbcg,0.98,10,148
517,v0200fg10000cdl19djc77u7ndchltb0,0.45,10,10
518,v0200fg10000cdl19djc77u7ndchltb0,0,10,10
519,v0200fg10000cdl19djc77u7ndchltb0,0,9.54,10
520,v0d00fg10000c9jsrfjc77uc14gp5skg,3.02,9.99,199
521,v0200fg10000cdedv63c77u4g3ro5p7g,0.77,10,32
522,v0200fg10000cdedv63c77u4g3ro5p7g,0,10,32
523,v0200fg10000cdedv63c77u4g3ro5p7g,0,10,32
524,v0200fg10000cdedv63c77u4g3ro5p7g,0,10,32
525,v0200fg10000cdedv63c77u4g3ro5p7g,0,9.23,32
526,v0300fg10000cd11e3bc77u67ap7tet0,0,9.33,344
527,v0200fg10000cajaq5jc77u1nfh9p2n0,1.68,8.32,32
528,v0300fg10000cd76no3c77uaphcsi3qg,0,10,14
529,v0300fg10000ce66f3bc77u8o1e7t4vg,0.09,10,352
530,v0300fg10000cdkt79bc77u1fvl8qgdg,8.31,10,19
531,v0300fg10000cdkt79bc77u1fvl8qgdg,0,9.87,19
532,v0d00fg10000c1tfse1ncvgo3idinldg,0,10,353
533,v0d00fg10000c1tfse1ncvgo3idinldg,0,10,353
534,v0d00fg10000c1tfse1ncvgo3idinldg,0,10,353
535,v0200fg10000ccl76src77u281f8k0cg,0,10,344
536,v0200fg10000ccl76src77u281f8k0cg,0,10,344
537,v0200fg10000ccr6jsrc77u3c0tn0li0,0,8.68,19
538,v0d00fg10000cb43ibjc77u8m9rlsa90,0.06,10,10
539,v0d00fg10000cdu8ljrc77udv1f86e10,0.14,10,56
540,v0300c720000c00d082pfhepfhum431g,0.14,10,343
541,v0d00fg10000ce63673c77u1h2stl4p0,0.14,9.26,310
542,v0d00fg10000c9aignbc77uf621m9da0,0.79,10,5
543,v0d00fg10000c9aignbc77uf621m9da0,0,10,5
544,v0d00fg10000c9aignbc77uf621m9da0,0,10,5
545,v0d00fg10000c9aignbc77uf621m9da0,0,9.21,5
546,v0300fg10000c91u6nbc77u5tlgkis70,0.93,10,52
547,v0300fg10000c91u6nbc77u5tlgkis70,0,10,52
548,v0300fg10000cbqetjbc77u36eu9jjrg,0.03,10,346
549,v0300fg10000cbqetjbc77u36eu9jjrg,0,10,346
550,v0300fg10000cbqetjbc77u36eu9jjrg,0,10,346
551,v0300fg10000cbqetjbc77u36eu9jjrg,0,10,346
552,v0300fg10000cb6k6qbc77uchg8eqesg,0.03,10,360
553,v0300fg10000cd6vi8bc77u3s1i6rcog,2.25,7.74,48
554,v0300fg10000c3eddabc77u31ppqee9g,0.03,10,397
555,v0300fg10000c3eddabc77u31ppqee9g,0,10,397
556,v0d00fg10000ccfjlprc77uf2i91k2d0,6.88,10,151
557,v0d00fg10000cdn3ebrc77uflb9vgmn0,0,10,342
558,v0d00fg10000cbmsrjrc77ud9b1991mg,0.05,10,341
559,v0200fg10000cdd5953c77u4hd0uask0,1.31,10,57
560,v0d00fg10000cddpce3c77ufrhrstq00,4.35,10,84
562,v0200fg10000cbq9pn3c77ub6tgmtq1g,0.07,10,5
563,v0200fg10000cbq9pn3c77ub6tgmtq1g,0,10,5
564,v0200fg10000cbq9pn3c77ub6tgmtq1g,0,10,5
565,v0200fg10000cbq9pn3c77ub6tgmtq1g,0,10,5
566,v0300fg10000ccfsudrc77u8n73ahc20,1.35,5.37,241
567,v0d00fg10000cdetoijc77u5o9ajuig0,0.15,7.76,305
568,v0d00fg10000cdnkbhjc77ucu21g8q7g,0.15,7.36,307
569,v0200fg10000ce3h69bc77ufi78qm67g,0.15,4.06,352
570,v0200fg10000cdfnep3c77u2eqkslf00,7.02,9.98,319
571,v0300fg10000c9nr013c77udrr5i7evg,4.86,10,104
572,v0200fg10000cdplvkjc77u824d8iqng,3.84,10,334
573,v0200fg10000cdplvkjc77u824d8iqng,0,10,334
575,v0d00fg10000cd7v82bc77udffuq5320,1.57,10,84
576,v0d00fg10000cdghj7jc77ua2blfgcag,1.61,10,342
577,v0d00fg10000cdghj7jc77ua2blfgcag,0,10,342
578,v0d00fg10000cdghj7jc77ua2blfgcag,0,8.39,342
579,v0d00fg10000ce60p9jc77u7s42ipg00,3.5,10,398
583,v0d00fg10000cdeu5pjc77uc7mos82bg,0,10,20
584,v0200fg10000ccqlfkbc77u03dso4l8g,0,10,12
585,v0200fg10000ccqlfkbc77u03dso4l8g,0,10,12
586,v0d00fg10000ccsdvfbc77ufv3katsu0,0,6.55,145
591,v0200fg10000cc80pojc77u7t1ehvvug,1.66,8.43,241
592,v0d00fg10000ce03kl3c77ucadopgev0,0.03,10,342
593,v0d00fg10000cc6bp0jc77u98dgrlngg,1.38,10,104
594,v0d00fg10000cc6bp0jc77u98dgrlngg,0,10,104
595,v0200fg10000ccs05ljc77u623mqp6o0,0.22,10,343
596,v0300fg10000cahg3qbc77u2dglbi3fg,1.6,10,397
597,v0300fg10000cahg3qbc77u2dglbi3fg,0,9.81,397
598,v0200fg10000cdo2varc77uc3u2rdsb0,0,10,352
599,v0200fg10000cdo2varc77uc3u2rdsb0,0,10,352
600,v0200fg10000cdo2varc77uc3u2rdsb0,0,10,352
601,v0200fg10000cdo2varc77uc3u2rdsb0,0,10,352
602,v0200fg10000cdo2varc77uc3u2rdsb0,0,10,352
603,v0d00fg10000cbrop1rc77u8eg8nagn0,4.74,10,349
604,v0d00fg10000cbrop1rc77u8eg8nagn0,0,10,349
605,v0d00fg10000cbrop1rc77u8eg8nagn0,0,10,349
606,v0d00fg10000cbrop1rc77u8eg8nagn0,0,10,349
607,v0200fg10000ccugefjc77u4o7nc95eg,0,8.5,104
608,v0d00cg10000c47hfs3c77u46r627tu0,0,10,358
609,v0d00cg10000c47hfs3c77u46r627tu0,0,10,358
610,v0d00cg10000c47hfs3c77u46r627tu0,0,10,358
611,v0d00fg10000cd6n3djc77u7c5grkcsg,0,10,353
612,v0d00fg10000cd6n3djc77u7c5grkcsg,0,10,353
613,v0d00fg10000cd6n3djc77u7c5grkcsg,0,10,353
614,v0200fg10000cbldc73c77u23our9lhg,0.1,9.89,349
618,v0200fg10000ccrp3qrc77u5naa3669g,0.01,9.98,78
619,v0d00fg10000cdd558jc77ubdcradth0,2.33,10,359
620,v0d00fg10000cdd558jc77ubdcradth0,0,10,359
621,v0d00fg10000cdd558jc77ubdcradth0,0,10,359
622,v0300fg10000cd71nrrc77u843qpopeg,0.56,7.64,100
625,v0d00fg10000ce1ekibc77u6gulu8660,1.44,10,360
626,v0d00fg10000ce1ekibc77u6gulu8660,0,10,360
627,v0d00fg10000c9b75rbc77uaarmrol00,0.42,10,78
628,v0300fg10000cb1a4ejc77ud0d47jg80,0.21,9.79,49
629,v0200fg10000ccc6ae3c77u7mtrjea90,1,10,307
630,v0200fg10000cb81g9jc77u8cbc6ru50,0.77,7.59,312
631,v0300fg10000ce2l6n3c77uc9662t8t0,0.98,10,84
632,v0300fg10000ce2l6n3c77uc9662t8t0,0,10,84
633,v0d00fg10000c540otjc77ueiad6ger0,2.84,7.17,338
634,v0d00fg10000c5a3gs3c77u3akc2gtn0,0.16,3.24,333
635,v0300fg10000cd89ir3c77ub8kbsi3jg,0.77,9.22,360
636,v0d00fg10000cdn38frc77u6ccajms10,1.8,10,341
637,v0d00fg10000cdn38frc77u6ccajms10,0,8.2,341
638,v0300fg10000cc67h2bc77u3dfvhufk0,1.31,10,359
639,v0300fg10000cc67h2bc77u3dfvhufk0,0,10,359
640,v0d00fg10000ccgllq3c77udfc0s15kg,0.09,10,32
641,v0d00fg10000ccgllq3c77udfc0s15kg,0,4.96,32
642,v0200fg10000cce0md3c77uej0gt95bg,3.82,10,388
643,v0200fg10000cce0md3c77uej0gt95bg,0,10,388
644,v0200fg10000cce0md3c77uej0gt95bg,0,10,388
645,v0d00fg10000c5mlh03c77u1r4vs5100,4.09,9.11,349
646,v0d00fg10000c520ik3c77u6g1jas86g,1.9,10,360
647,v0d00fg10000cdso2s3c77ud6stdua60,2.01,10,196
648,v0d00fg10000cdso2s3c77ud6stdua60,0,10,196
649,v0d00fg10000cdso2s3c77ud6stdua60,0,10,196
656,v0300fg10000cdccjfjc77u2aqrj9o40,0.5,10,14
657,v0300fg10000cdccjfjc77u2aqrj9o40,0,10,14
658,v0300fg10000cdgiepbc77u7g0hvip00,0.99,10,71
659,v0300fg10000c9gbc1jc77u30ks0t3u0,1.3,8.7,60
660,v0200fg10000cdu2fh3c77uatum3ulr0,6.21,9.99,240
661,v0200fg10000ccnvme3c77u4g0a7revg,3.63,10,84
662,v0200fg10000ccnvme3c77u4g0a7revg,0,10,84
663,v0200fg10000ccnvme3c77u4g0a7revg,0,5.13,84
664,v0300fg10000ce2mqtrc77ubegi219pg,1.43,8.57,235
666,v0300fg10000c331gsp1p1t8dpfa3rtg,0.47,10,105
667,v0300fg10000c331gsp1p1t8dpfa3rtg,0,6.61,105
668,v0200fg10000cdfq5ejc77ucrcck72dg,0.8,10,78
669,v0200fg10000cdfq5ejc77ucrcck72dg,0,10,78
670,v0200fg10000cdfq5ejc77ucrcck72dg,0,10,78
671,v0200fg10000cdfq5ejc77ucrcck72dg,0,10,78
672,v0d00fg10000cdrko7rc77u3ea3pkte0,5.28,10,78
673,v0200fg10000cdegrtrc77u36e5u5jn0,5,10,52
674,v0200fg10000cdegrtrc77u36e5u5jn0,0,5,52
675,v0200fg10000cc3l7g3c77u3d0qnnuk0,1.3,10,57
676,v0200fg10000cc3l7g3c77u3d0qnnuk0,0,8.7,57
677,v0200fg10000cbnstcrc77u6i568mh50,0.99,10,56
678,v0200fg10000cbnstcrc77u6i568mh50,0,10,56
679,v0200fg10000cbnstcrc77u6i568mh50,0,10,56
680,v0200fg10000cbnstcrc77u6i568mh50,0,10,56
681,v0200fg10000cbnstcrc77u6i568mh50,0,4.68,56
682,v0300fg10000cdorljrc77u9lu4kh2og,1.76,10,12
683,v0300fg10000cdorljrc77u9lu4kh2og,0,9.3,12
684,v0200fg10000cbf8fu3c77u0d28fgu2g,3.83,10,235
685,v0200fg10000cbf8fu3c77u0d28fgu2g,0,6.17,235
686,v0200fg10000c7g0aajc77u0ag8hqo4g,1.78,9.76,312
687,v0300fg10000cc1frcjc77u7hagqg500,4.02,10,92
688,v0300fg10000cc1frcjc77u7hagqg500,0,10,92
689,v0300fg10000cc1frcjc77u7hagqg500,0,10,92
690,v0d00fg10000cbt3p63c77uf07rk53tg,0.28,10,61
691,v0200fg10000ca6b2f3c77u2cbec5j80,0.28,10,10
692,v0200fg10000ca6b2f3c77u2cbec5j80,0,8.81,10
693,v0300fg10000cb6mpj3c77u48iimf64g,0.17,10,10
694,v0300fg10000cb6mpj3c77u48iimf64g,0,10,10
695,v0300fg10000cb6mpj3c77u48iimf64g,0,10,10
696,v0300fg10000cb6mpj3c77u48iimf64g,0,10,10
697,v0300fg10000cb6mpj3c77u48iimf64g,0,9.83,10
698,v0200fg10000c8caporc77udiuuj9fd0,2.85,7.15,61
699,v0d00fg10000cbsrdkbc77u0uus5pl30,0.26,10,348
700,v0d00fg10000cbsrdkbc77u0uus5pl30,0,10,348
701,v0d00fg10000cbsrdkbc77u0uus5pl30,0,10,348
702,v0d00fg10000cbsrdkbc77u0uus5pl30,0,10,348
703,v0d00fg10000cbsrdkbc77u0uus5pl30,0,9.74,348
704,v0d00fg10000cdba8vjc77u6f1oonnbg,0.36,10,359
705,v0d00fg10000cdba8vjc77u6f1oonnbg,0,10,359
706,v0d00fg10000cdba8vjc77u6f1oonnbg,0,10,359
707,v0d00fg10000cdba8vjc77u6f1oonnbg,0,10,359
708,v0d00fg10000cdba8vjc77u6f1oonnbg,0,9.82,359
709,v0d00fg10000cchhnpbc77u82ssese10,0.29,10,319
710,v0d00fg10000cchhnpbc77u82ssese10,0,10,319
711,v0200fg10000cd6f24rc77ucdd0p4l1g,0.14,9.87,199
712,v0300fg10000ccomm0rc77u56d0p8dn0,1,10,164
713,v0200fg10000ccncc6jc77u5n5kb6flg,0.74,10,20
714,v0200fg10000ccncc6jc77u5n5kb6flg,0,10,20
715,v0300fg10000cdu3ghjc77u6uk7cigi0,3.16,6.84,232
716,v0d00fg10000cbni8h3c77udef73jhpg,4.01,10,106
717,v0d00fg10000cbni8h3c77udef73jhpg,0,10,106
718,v0d00fg10000cbni8h3c77udef73jhpg,0,10,106
719,v0d00fg10000cbni8h3c77udef73jhpg,0,10,106
720,v0200fg10000c4lhperc77ud29odpetg,1.23,3.58,334
723,v0200fg10000ce5u6urc77u4qtr2r1n0,0.05,10,100
724,v0200fg10000ce5u6urc77u4qtr2r1n0,0,2.23,100
725,v0200fg10000ccmmtfbc77uec7tiasfg,2.03,10,322
726,v0200fg10000ccmmtfbc77uec7tiasfg,0,7.97,322
727,v0200fg10000carhuj3c77ucjn0vden0,0.48,10,326
728,v0200fg10000carhuj3c77ucjn0vden0,0,10,326
729,v0200fg10000carhuj3c77ucjn0vden0,0,10,326
730,v0200fg10000carhuj3c77ucjn0vden0,0,10,326
731,v0200fg10000carhuj3c77ucjn0vden0,0,9.52,326
732,v0300fg10000cdqqpd3c77u4744647d0,3.33,6.67,32
735,v0d00fg10000cbnrllbc77udd67n1n10,1.22,8.78,388
736,v0200fg10000cdm7larc77uaf25rnva0,4.44,10,333
737,v0200fg10000cdm7larc77uaf25rnva0,0,5.55,333
738,v0200c5c0000buv561ufq5vlir1vt10g,0.08,10,84
739,v0200c5c0000buv561ufq5vlir1vt10g,0,10,84
740,v0200c5c0000buv561ufq5vlir1vt10g,0,10,84
741,v0300fg10000cdd3nfbc77u1i7jbbshg,3.25,10,231
742,v0300fg10000cdd3nfbc77u1i7jbbshg,0,6.76,231
743,v0d00fg10000cd14u7rc77u5eljps9q0,0,10,57
744,v0300fg10000cdjoigrc77ubd1ir8rc0,0,10,57
745,v0d00fg10000cdm4gobc77ueqo01d170,3.64,8.54,56
746,v0200fg10000ce2ak4bc77u7o6ntsvr0,2.82,10,358
747,v0200fg10000ce2ak4bc77u7o6ntsvr0,0,10,358
748,v0200fg10000ce2ak4bc77u7o6ntsvr0,0,10,358
749,v0200fg10000ce2ak4bc77u7o6ntsvr0,0,10,358
750,v0200fg10000ce2ak4bc77u7o6ntsvr0,0,7.34,358
751,v0300fg10000capgn13c77ufc0m7psgg,2.06,10,342
752,v0300fg10000capgn13c77ufc0m7psgg,0,7.94,342
753,v0200fg10000c3cpoco439q0gs6hr14g,0.1,10,116
754,v0200fg10000c3cpoco439q0gs6hr14g,0,10,116
755,v0d00fg10000cbquuhrc77u645v5lu6g,0.92,6.87,14
756,v0d00fg10000ce071prc77ue4mtip2ig,0.11,10,398
757,v0d00fg10000cbqt99rc77ub0gfh0ib0,0.6,10,81
758,v0d00fg10000cbqt99rc77ub0gfh0ib0,0,10,81
759,v0d00fg10000cbqt99rc77ub0gfh0ib0,0,10,81
760,v0d00fg10000cd4b67rc77u2d3pcmcl0,2.56,7.44,232
761,v0d00fg10000ce4l3kbc77u1etqm9i5g,0,10,145
763,v0200fg10000cd8qsf3c77uel5et9t5g,0,10,346
764,v0200fg10000ce19lpjc77u2mus4cao0,0,8.33,231
765,v02c8eg10000c5bsfkjc77u8fdtnmtdg,0.15,10,231
766,v02c8eg10000c5bsfkjc77u8fdtnmtdg,0,9.85,231
767,v0300fg10000ccogg2rc77u88t07h9v0,0.01,10,319
768,v0300fg10000ccogg2rc77u88t07h9v0,0,10,319
769,v0300fg10000cbbukqbc77uduf354ph0,0,10,241
770,v0200fg10000cdauu7rc77u597gp2mc0,0,10,232
771,v0200fg10000cdauu7rc77u597gp2mc0,0,10,232
772,v0200fg10000camk4urc77ubpjos7fpg,0,10,240
773,v0200fg10000camk4urc77ubpjos7fpg,0,10,240
776,v0d00fg10000cdka483c77ue04r2lh20,0,6.91,232
777,v0200fg10000ce40h2jc77u2ns7m9o9g,0.04,9.96,240
778,v0d00cg10000c2qevdqmvn4ls1mc93pg,0.32,9.68,232
780,v02c8eg10000ccp6ikjc77u1u3gh19o0,3.59,6.4,232
781,v0200fg10000cdr014rc77u1fg8e6ki0,0.5,3.5,240
782,v0200fg10000cc8sqq3c77ucjltkfd0g,3.5,6.5,310
784,v0200fg10000cduaudjc77uba46k8teg,5.66,7.11,241
785,v0300fg10000ca83tprc77ud8lfcoo50,0.33,9.99,235
786,v0200fg10000c1smch2boft7n79fgn2g,0,5.64,310
787,v0d00fg10000c4bgedjc77uakk1630n0,0,10,241
788,v0d00fg10000c4bgedjc77uakk1630n0,0,10,241
789,v0d00fg10000c4bgedjc77uakk1630n0,0,10,241
790,v0200fg10000ca6sv8jc77u8qc2pddi0,1.58,9.08,312
791,v0200fg10000cd7lt0bc77uc401qdlcg,0,10,235
792,v0d00fg10000cd37o23c77u6ov1fmlog,0,3.99,310
793,v0300fg10000c85q4p3c77u04vktvl4g,0,3.88,232
794,v0200fg10000cd4mh3rc77u4a6qbld60,0.82,9.18,310
795,v0d00fg10000cbuqnhrc77u1f3hg9k8g,0.71,9.29,312
796,v0d00fg10000cdd16urc77ub20qg05d0,0.13,10,310
797,v0200fg10000cdn3ie3c77u21137u2tg,0.02,4.5,312
798,v0200fg10000cdtobsbc77udnvius6m0,0.02,4.44,240
799,v0200fg10000cdd4o0rc77ucpmcr56k0,3.51,10,232
800,v0200fg10000cdd4o0rc77ucpmcr56k0,0,8.7,232
801,v0200fg10000cdc6v8bc77u4p7kej1h0,2.61,7.39,307
802,v0200fg10000cbsc7dbc77ubfjhi5jr0,0.36,2.89,312
803,v0300fg10000cac4483c77ubeqb4o4ug,2.3,7.7,235
804,v0200fg10000car6tirc77u0ml6svu60,0.01,1.95,310
806,v0200fg10000cd7ot93c77ue87735iv0,0.01,2.43,312
807,v0200fg10000c9vinsbc77uca318g16g,0.01,10,310
810,v0200fg10000cdl5dc3c77u7ve38m460,4.16,10,310
811,v0300fg10000caas5hbc77uef779q2g0,2.49,10,235
812,v0300fg10000caas5hbc77uef779q2g0,0,7.51,235
813,v0200fg10000cdrj1abc77uahnbmn750,0,2.28,232
814,v0d00fg10000c7jb453c77ubrb1oj2dg,4.77,10,319
815,v0d00fg10000c7jb453c77ubrb1oj2dg,0,5.23,319
817,v0200fg10000ce5mlj3c77ub64mpefng,3.04,6.96,312
819,v0200fe90000bt15ssr73le4sqcdtchg,2.8,7.2,319
820,v0300fg10000c361b8rm6vkms904dbvg,6.26,9.05,203
823,v0200fg10000ccdgqgrc77u3vnmc15p0,0.03,7.12,105
824,v0300cg10000cbg6h6rc77ua079pefr0,0.07,10,343
825,v0200fg10000cb217ijc77u00fri90tg,0.07,9.1,102
826,v0200fg10000ccp6spjc77u2h898l23g,7.62,10,199
827,v0200fg10000ccp6spjc77u2h898l23g,0,9.99,199
828,v0200fg10000ce1kghbc77uanjcsl170,5.63,9.99,319
829,v0d00fg10000cdrkkhbc77ub1f2q0nrg,0,5.6,240
830,v0300fg10000c8cv893c77u68v2669e0,3.96,10,5
831,v0300fg10000c8cv893c77u68v2669e0,0,9.8,5
832,v0200fg10000cdsba9jc77u9m8cpkg7g,3.06,8.24,334
833,v0d00fg10000cb79kibc77udsc2sdnjg,4.58,6.56,333
834,v0d00fg10000ccbat8rc77u8j0agk660,0,3.89,333
835,v0200fg10000cdo9b3jc77u142fhh1og,0,10,388
836,v0d00fg10000cdl4ch3c77ufrdai6tl0,4.2,9.95,319
837,v0300fg10000c6the0jc77ub3l9ls90g,0.01,4.43,104
842,v0d00fg10000c8o2fijc77u4fpitdi70,0.01,10,343
843,v0d00fg10000c8o2fijc77u4fpitdi70,0,10,343
844,v0d00fg10000cee74ejc77uai8hicjc0,0.01,6.36,84
845,v0300fg10000cdqnirbc77ufhukf6l4g,0.01,10,54
846,v0300fg10000cdqnirbc77ufhukf6l4g,0,10,54
847,v0d00fg10000ccrbejrc77u6fbs8vs2g,3.5,6.5,326
848,v0200fg10000ce21pabc77uacg07g5fg,1,10,102
849,v0200fg10000cd0jkebc77u6b3fs7gqg,0.02,8.08,57
850,v0300fg10000cdu624bc77u6aq3eiagg,7.68,9.99,310
851,v0d00f7d0000c1csfgh1qo9dj5h06au0,0.05,9.95,76
852,v0d00fg10000cdpnefrc77u6q8m5p6e0,0.92,10,32
853,v0d00fg10000cdpnefrc77u6q8m5p6e0,0,10,32
854,v0d00fg10000cdpnefrc77u6q8m5p6e0,0,9.08,32
856,v0200fg10000ccba67rc77u1be6pv940,3.38,7.73,60
857,v0d00fg10000cas3sarc77ucrtqcpg2g,2.23,7.77,326
859,v0200fg10000c674c43c77u9l76n9r70,3.25,10,343
860,v0200fg10000c674c43c77u9l76n9r70,0,10,343
862,v0200fg10000cdrgq23c77u3psjfh6ag,5.26,8.91,319
863,v0200fg10000cdt4jf3c77u60rruado0,0,10,148
864,v0300fg10000ca91uhjc77ufr1ki6lf0,0.1,10,343
865,v0300fg10000ca91uhjc77ufr1ki6lf0,0,10,343
866,v0300fg10000ca91uhjc77ufr1ki6lf0,0,10,343
867,v0300fg10000ca91uhjc77ufr1ki6lf0,0,10,343
868,v0300fg10000ca91uhjc77ufr1ki6lf0,0,1.82,343
869,v0200fg10000cbf02djc77ueglgrks50,0.1,10,398
870,v0200fg10000cbf02djc77ueglgrks50,0,10,398
871,v0300fg10000c8uk1ejc77ubnob1i7g0,0.1,10,397
872,v0d00fg10000ce4267jc77u9qs1u3po0,0,10,353
873,v0200fg10000cdtg0fbc77uaf20u7eq0,0,10,343
874,v0d00fg10000cbb8tnbc77u2omm39fl0,7.63,9.99,20
875,v0200fg10000ccrptqbc77u7ssbr0hbg,3.86,9.99,19
876,v0d00fg10000cctovnrc77u39v2tapp0,0,10,104
877,v0200fg10000ccanhibc77ue95chgh80,2.05,10,36
878,v0200fg10000ccanhibc77ue95chgh80,0,7.95,36
879,v0200fg10000cdrm97bc77uehktk81p0,0.01,10,353
880,v0200fg10000cdrm97bc77uehktk81p0,0,10,353
881,v0200fg10000cderv5bc77u36e617vi0,0.01,10,84
882,v0200fg10000cderv5bc77u36e617vi0,0,10,84
883,v0d00fg10000cag7bbjc77ufdh513jfg,0.01,10,92
884,v0d00fg10000cag7bbjc77ufdh513jfg,0,10,92
885,v0d00fg10000cag7bbjc77ufdh513jfg,0,10,92
887,v0200fg10000cdpgb03c77ufhnngoidg,0,10,344
888,v0200fg10000cdpi73bc77u8q3arj04g,0,10,343
889,v0200fg10000cdpi73bc77u8q3arj04g,0,10,343
890,v0300fg10000c45l3e3c77u415rerd40,1.65,10,232
891,v0200fg10000cb0nst3c77u720oc8im0,0,10,353
892,v0200fg10000cb0nst3c77u720oc8im0,0,10,353
893,v0200fg10000c72mnpjc77u9brcahjl0,0.68,9.32,14
895,v0300fg10000cdkav6rc77u9m3t9i150,0,10,80
896,v0300fg10000cb5bm2bc77ub6cdumnmg,0,10,353
897,v0300fg10000cb5bm2bc77ub6cdumnmg,0,10,353
898,v0300c4f0000bvm8t2sh4gong64vao6g,1.65,10,60
899,v0300c4f0000bvm8t2sh4gong64vao6g,0,10,60
900,v0300c4f0000bvm8t2sh4gong64vao6g,0,9.99,60
901,v0d00fg10000c5jnrd3c77u633rl7ga0,0.16,10,397
902,v0d00fg10000c5jnrd3c77u633rl7ga0,0,10,397
903,v0200fg10000c7f4ijjc77uf7agc80d0,0.09,9.93,37
904,v0300f660000bvr5hkh6k6f5i04ihl10,3.01,10,145
905,v0d00fg10000ccesogrc77u7h9hrfjm0,2.71,10,104
906,v0d00fg10000ccesogrc77u7h9hrfjm0,0,9.95,104
907,v0d00fg10000cd8vmijc77u5e20cgl70,0.1,10,102
908,v0d00fg10000cd8vmijc77u5e20cgl70,0,10,102
909,v0d00fg10000cd8vmijc77u5e20cgl70,0,10,102
910,v0300fg10000calg26jc77udtrcbu8g0,3.22,6.78,52
911,v0200fg10000cd338sjc77uc9lp645kg,6.61,8.99,93
912,v0200fg10000cbhn91jc77u0bl3rdgpg,4.41,10,20
913,v0200fg10000cbhn91jc77u0bl3rdgpg,0,5.68,20
914,v0d00fg10000cdmdnk3c77u98rcj4n20,0.8,5.39,240
915,v0200fg10000ccp82q3c77u6adnso45g,0.05,9.92,344
916,v0d00fg10000cdqe8kbc77udb8sj23k0,4.27,10,56
917,v0d00fg10000cdqe8kbc77udb8sj23k0,0,5.73,56
918,v0d00fg10000cc5bj6bc77u72qbo0h10,0,9.13,78
919,v0300fg10000cb22g3jc77u2to2gasb0,0,4.88,203
920,v0200c2d0000btmp0iob1l5fj3lp1in0,8.25,10,52
921,v0d00fg10000cdu1vvjc77u2ldivqnm0,2,5,37
923,v0300fg10000c2loq9rut8uq319a4kvg,3.55,10,231
924,v0300fg10000c2loq9rut8uq319a4kvg,0,6.45,231
925,v0d00fg10000cbtg56rc77u3gni9p5v0,0.79,10,145
926,v0d00fg10000cbtg56rc77u3gni9p5v0,0,9.2,145
927,v0300fg10000c57ufvrc77u3fc6eqql0,0.06,10,343
928,v0300fg10000c57ufvrc77u3fc6eqql0,0,10,343
929,v0200fg10000cblppmbc77u7cssglg00,0,10,333
930,v0200fg10000cdtej93c77u6srvnjbj0,2.27,7.73,344
933,v0300fg10000c9k90jbc77u1rppjian0,0.06,10,343
934,v0300fg10000c9k90jbc77u1rppjian0,0,10,343
935,v0300fg10000c9k90jbc77u1rppjian0,0,4.1,343
