sample_id,category_name,onset,offset,label
OaMdMAq68hY,Clock,0,10,9
EZDqMetpnI0,Clock,0,10,9
-ZsFEZ92YzI,Clock,0,10,9
Cj0z4MmWYdw,Clock,0,10,9
Nbq_CyxC3XU,Clock,0,10,9
QalR0dtk9Xs,Clock,0,10,9
T2racTSEOUc,Clock,0,10,9
5BdcUvdab3k,Clock,0,10,9
2kjkEcDDr4I,Clock,0,10,9
8wbYSIqgduc,Clock,0,10,9
H4QhOHejyzE,Clock,0,10,9
EDsWcIijZCw,Clock,0,10,9
H2rIs4Nz8Lg,Clock,0,10,9
2Qk5L8KoM90,Clock,0,10,9
KnZrJKI6yus,Clock,0,10,9
9B7U1OSNU0o,Clock,0,10,9
5-c8YiltWcw,Clock,0,10,9
G-Rkt13H-kk,Clock,0,10,9
4oTkYH0wLq4,Clock,0,10,9
6Qx-Ps4Qroo,Clock,0,10,9
SK9DGzNEKb0,Clock,0,10,9
JFJ24afZ_Fs,Clock,0,10,9
-h9REoRVzYY,Clock,0,10,9
-C6QgrNGGMo,Clock,0,10,9
71A-eTp_bc0,Clock,0,10,9
TBwH_C_q0KI,Clock,0,10,9
7X92vZiKi7o,Clock,0,10,9
C2fLuBUVj-g,Clock,0,10,9
Ef0ozkh5t-Y,Clock,0,10,9
71z8yKE0Imk,Clock,0,10,9
AyemIt_rQ5g,Clock,0,10,9
THcQKnqD3_Y,Clock,0,10,9
U4nhmciONvk,Clock,0,10,9
SOMymsNBxHs,Clock,0,10,9
HgaACU-IS1c,Clock,0,10,9
2ZeDIC4POcQ,Clock,0,10,9
S3bE2b9p5Mg,Clock,0,10,9
3VoGCV4JJCk,Clock,0,10,9
M09IRnW6mDY,Clock,0,10,9
-5kRgp_lxpk,Clock,0,10,9
SbZpkhIbP84,Clock,0,10,9
G23Me3A60b8,Clock,0,10,9
J4MfYfhPTh4,Clock,0,10,9
1F91ttmVR-E,Clock,0,10,9
5BZW0xGIFDE,Clock,0,10,9
9Xuqt4YyyhU,Clock,0,10,9
OL63NVm1v7A,Clock,0,10,9
K87g-ye5CBE,Clock,0,10,9
KsfLJ3YHhHo,Clock,0,10,9
RlkVC38UKPw,Clock,0,10,9
Qw2wxu0URHM,Clock,0,10,9
5VuYBSLbyr8,Clock,0,10,9
0j1-0Y6lGck,Clock,0,10,9
EzPcuNoSHMM,Clock,0,10,9
Bk9tGQ4jvhU,Clock,0,10,9
DDJ2B4vpC2k,Clock,0,3,9
BCkJt4wi-cE,Clock,0,6,9
AZmQOcwsdQE,Clock,0,10,9
5f6RijX5c8E,Clock,0,10,9
-6n82E5zyuY,Clock,0,10,9
NSz_1Xj_Skc,Clock,0,10,9
1xat7fl_LSo,Clock,0,10,9
Lji7Mm1aCgI,Clock,0,10,9
54XNhwZdXEc,Clock,0,6,9
M6otcd7ea2U,Clock,0,10,9
AAwMzLmNPcg,Clock,0,10,9
-guAT8rQA4o,Clock,0,10,9
KIkz8eNtdqo,Clock,0,10,9
FzTaWlxFJMI,Clock,0,10,9
9nQalgeHLXY,Clock,0,10,9
ASm7147jW48,Clock,0,10,9
83dRnWywde8,Clock,0,10,9
KjRwAdR7dno,Clock,0,10,9
CJCwr2gl2CM,Clock,0,10,9
8T66UE27d6k,Clock,0,7,9
D2GrGAQchBY,Clock,0,10,9
G0gRRosFHSA,Clock,0,10,9
ITaIdQQz8UQ,Clock,0,10,9
AIDhyqwbUNU,Clock,0,10,9
KZUIx94Gsps,Clock,0,10,9
0brq4I0WAls,Clock,0,10,9
ORo5aQ7_42o,Clock,0,10,9
MZUxosbbAjQ,Clock,0,10,9
4dzzfgvKuqU,Clock,0,10,9
RTe-0YG5QS8,Clock,0,10,9
S9VYYZg0t-E,Clock,0,10,9
9IItZmu_HbQ,Clock,0,10,9
1EI58xGWnWg,Clock,0,10,9
5vlP7iCnWt4,Clock,0,10,9
8T0HsvI09Ns,Clock,0,10,9
JRVGGFlLZ8Y,Clock,0,10,9
MmnhEdf9tZU,Clock,0,10,9
26y1JLJWZyI,Clock,0,10,9
6dJ5UfaJ-fE,Clock,0,10,9
MNva8cCYixc,Clock,0,10,9
Goo5YHuZyRU,Clock,0,10,9
R9X92tiwMOc,Clock,0,10,9
Ru7m8PyMlVM,Clock,0,10,9
0H533OGPZ2o,Clock,0,10,9
2fr9dpxS1o0,Clock,0,10,9
6YiNpnGqviM,Clock,0,7,9
DqxBpDRABqI,Clock,0,10,9
N7FoTTBAVkM,Clock,0,10,9
A0N38yb3QCk,Clock,0,10,9
4sIaZJJ0QMY,Clock,0,10,9
17Q-GgtKWqs,Clock,0,10,9
Fs2OcY5pKDQ,Clock,0,10,9
MeDBPr3YYlY,Clock,0,10,9
D3KJJRRUvNs,Clock,0,10,9
D7RhslPmr9M,Clock,0,10,9
1UUhMZAgU_c,Clock,0,10,9
5xOWesepO7U,Banjo,0,10,3
4m4aH1ZE9gI,Banjo,0,10,3
-1P74acOb3c,Banjo,0,10,3
6qUpG7Zapj8,Banjo,0,10,3
67Ika3reFWg,Banjo,0,10,3
3qWfr7guPDs,Banjo,0,10,3
-Xr7HusAEvY,Banjo,0,10,3
1eSCkm6XHHc,Banjo,0,10,3
6JoGfDBPXTk,Banjo,0,10,3
5zLQNFQ2cFI,Banjo,0,10,3
4BazFix9xzg,Banjo,0,10,3
4BazFix9xzg,Banjo,0,10,18
-LQuCzisPK0,Banjo,0,10,3
4Iq0UsC_cqY,Banjo,0,10,3
-2-sma5HfXo,Banjo,0,10,3
4z01EVU2FXo,Banjo,0,10,3
4ESpG1obQgs,Banjo,0,10,3
2JkATIeI0Ow,Banjo,0,10,3
3HCjfsCbhSg,Banjo,0,10,3
3HCjfsCbhSg,Banjo,0,10,18
3HCtXBpR_zo,Banjo,0,10,3
5iFpQ5mtMug,Banjo,0,10,3
3LSrPiD23fI,Banjo,0,10,3
5-_A-vF9N58,Banjo,0,10,3
05EetL8zJUs,Banjo,0,8,3
1UTaPnm3tTA,Banjo,6,10,3
-E0djSiyFNI,Banjo,0,10,1
-E0djSiyFNI,Banjo,0,10,3
4wqmxClvupU,Banjo,0,10,3
0XmfK5P_3RU,Banjo,0,10,3
1I39Wl3JGAw,Banjo,0,10,3
2b7zZRDMLJc,Banjo,0,10,3
-3xhrOw45ss,Banjo,0,10,3
0eYgYrenUv8,Banjo,0,10,3
2Fkh-PUx2SA,Banjo,0,10,3
2Fkh-PUx2SA,Banjo,0,10,18
4TSUsNphq-U,Banjo,0,10,3
1JUSlR465lg,Banjo,0,10,3
-QCh8luHaBI,Banjo,0,10,3
4umEvJi2rRE,Banjo,0,10,3
0qMmJlVlupQ,Banjo,0,10,3
54by0PnKycA,Banjo,0,10,3
2wME2IbkbOY,Banjo,0,10,3
04DjKHZ3IOc,Banjo,0,10,3
-RmBbZuxWmg,Banjo,0,10,3
7DYqi_JU6gw,Banjo,0,10,3
1iXKgat2Ejc,Banjo,0,10,3
33Fcg1gc7WA,Banjo,0,10,3
4Y27QuXXBps,Banjo,0,10,3
1COTNE5iwpw,Banjo,0,10,3
43kp_izNnKU,Banjo,0,10,3
7DAFryqUedg,Banjo,0,10,3
-PljzzluWNw,Banjo,0,10,27
-PljzzluWNw,Banjo,0,10,3
74k_Bq3hlNc,Banjo,0,10,3
13QhOWzVbPg,Banjo,0,10,3
6n_Mb2OO3vY,Banjo,0,10,3
6uSSkoqyMvk,Banjo,0,10,3
-nXyb1Fakjg,Banjo,0,10,3
39KgkK23Zmk,Banjo,0,10,3
0f_iTO5t3hU,Banjo,0,10,26
0f_iTO5t3hU,Banjo,0,10,3
0f_iTO5t3hU,Banjo,0,10,18
0Zk4rGgntXw,Banjo,0,10,3
0lXPYBYtBt0,Banjo,0,10,3
6kEEmWamSKU,Banjo,0,10,3
4zciMA4sFQY,Banjo,0,10,3
1ZQ9NZkgg0I,Banjo,0,10,3
4WUABQYm7ZU,Banjo,0,10,3
00_do2b96M8,Banjo,0,10,3
14ptT2dPCag,Banjo,0,10,3
470xac8EMEA,Banjo,0,10,3
1cmo1SGxJnc,Banjo,0,10,3
1cmo1SGxJnc,Banjo,0,10,18
3XA5GpxtbAc,Banjo,0,10,3
53BIo9Alu2o,Banjo,0,10,3
-izECjXmjO4,Banjo,0,10,3
2W7k7nvGkdI,Banjo,0,10,3
5SzhhEJQlyk,Banjo,0,10,3
1ij4byJM8ts,Banjo,0,10,3
5MKd2koggOI,Banjo,0,10,3
6OSEf-W1gmc,Banjo,0,10,3
6OSEf-W1gmc,Banjo,0,10,18
6Ld7FQHOuW0,Banjo,0,10,3
3q-xiLU-jaM,Banjo,0,10,3
5hxOprt5W2o,Banjo,0,10,3
6m5AkQNUrsU,Banjo,0,10,3
4S17Sgal57E,Banjo,0,10,3
0AdFpWOtHbg,Banjo,0,10,3
3tD9tWqs3vY,Banjo,0,10,3
3tD9tWqs3vY,Banjo,0,10,18
4UbZjOQ5vkw,Banjo,0,10,3
1NNT9pvflZk,Banjo,0,10,3
31nHi_FplaU,Banjo,0,10,3
-T8cE60OKHQ,Banjo,0,10,3
-wGAzd51XRE,Banjo,0,10,3
-wGAzd51XRE,Banjo,0,10,18
5npF8GtaaNA,Banjo,0,10,3
0v0ibcCdanE,Banjo,0,10,3
-RD0aTeWg14,Banjo,0,10,3
-ty5tv-2kys,Banjo,0,10,3
-ty5tv-2kys,Banjo,0,10,18
2iTo49F8QcI,Banjo,0,10,3
3M_ohr7o5W0,Banjo,0,10,3
0sKuwJFDM0g,Banjo,0,10,3
-cOKtj7xFTc,Banjo,0,10,3
1DFNOFVNs5g,Banjo,0,10,3
1-z6ZJyeOHs,Banjo,0,10,3
-_9pg2ryrx4,Banjo,0,10,3
-_9pg2ryrx4,Banjo,0,10,18
4ftnQdEaLO8,Banjo,0,6,3
4ftnQdEaLO8,Banjo,0,6,18
2vvwj6Wd9js,Banjo,0,10,3
4Kq8Hdz4TBQ,Banjo,0,10,3
3u96MxfeTVU,Banjo,0,10,3
1lG2xWHQSVI,Banjo,0,10,3
6ehLWXOZIb0,Banjo,0,10,3
39V3dKUAjAs,Banjo,0,10,3
0AmnWi50igk,Banjo,0,10,3
0G2C2jrNbak,Banjo,0,10,3
3RN24S2HOWU,Banjo,0,10,3
2VnBVi_9ErU,Banjo,0,10,3
30jSVJwjNfo,Banjo,0,10,3
519276Ov9DM,Banjo,0,10,3
519276Ov9DM,Banjo,0,10,18
3QpveQBDgv0,Banjo,0,10,3
-cdWYt1nhWE,Banjo,0,10,3
-Vu8x7fsYRk,Banjo,0,10,3
-sesmTrzkJM,Banjo,0,10,3
-ECRgvDx4xc,Banjo,0,10,3
-nG-wpQjj6I,Banjo,0,10,3
3yoo27Wb02M,Banjo,0,10,3
5jKH6UTb7sw,Banjo,0,10,3
5ytB4iS5O9g,Banjo,0,10,3
1OTyRCUni98,Banjo,0,10,3
3K0ud-1Qk9c,Banjo,0,10,3
-RG9KMGaxpY,Banjo,0,10,3
3dbYLO6rYrI,Banjo,0,10,3
5Jt35egBuSk,Banjo,0,10,3
1jFTNynSEy8,Banjo,0,10,3
-W4EC8noDuw,Banjo,0,10,3
3MZTghUcOv0,Banjo,0,10,3
4KVKMrMs9eg,Banjo,0,10,3
6puZFsJvC64,Banjo,0,10,3
41zDfMgINbo,Banjo,0,10,3
1NsemVwhP84,Banjo,0,10,3
2RBhvoqWPeY,Banjo,0,10,3
44cfH6Doy80,Banjo,0,10,3
2ZeEIy0hilQ,Banjo,0,10,3
2JilwMOhWYY,Banjo,4,10,3
0rqnbyN989M,Banjo,0,10,3
64LH0YO_wrU,Banjo,0,10,3
0hbLwAJ5ChE,Banjo,0,10,3
-G7nkZHC0ws,Banjo,0,10,3
2KBEgimWb_M,Banjo,0,10,3
1bqxaEs7cs0,Banjo,0,10,3
09_uj4VbMCM,Banjo,0,10,3
3bbivQeLJUw,Banjo,0,10,3
3mkKBUp4PRI,Banjo,0,10,3
3_lvUQ4M_G8,Banjo,0,10,3
4CVPZN0FNGo,Banjo,0,10,3
0azbvZ3t2B8,Banjo,0,10,3
9ClNkSId6Ks,Goat,0,10,14
8b8jHMX4g0Y,Goat,0,10,14
0TLSd9HPbbs,Goat,0,10,14
1LSmPtw0dZE,Goat,0,10,14
0QePKnSWXkE,Goat,0,10,14
3bY13Xh7zig,Goat,0,10,14
3mVON9vvYsA,Goat,0,10,14
8sBKRU1iy0E,Goat,0,10,14
6WO8sfJA6uo,Goat,0,10,14
1viv36mGRC8,Goat,0,10,14
4gyvq34qU5M,Goat,8,10,14
8VavzRcNdIc,Goat,0,10,14
10f9CWXiKRY,Goat,0,10,14
-lBEpPVvddQ,Goat,4,10,14
66A7gHSBUd8,Goat,0,10,14
7AUBHLvR8lI,Goat,0,10,14
8l2dRKrTegM,Goat,0,10,14
-bTFWFcUjNA,Goat,0,10,14
4YHjIWfu8aM,Goat,0,5,14
0TOAK10lIXQ,Goat,0,10,14
2TpjbD-CWYY,Goat,0,10,14
1VKFZ5lT0mk,Goat,0,10,14
4xz6tfSelb0,Goat,4,10,14
7cq-i8Fuofw,Goat,0,10,14
2NIjl2fnxdg,Goat,0,10,14
1aJK75652Ns,Goat,0,10,14
6-Lw3bPnOXU,Goat,0,10,14
8jS7OYSvXfQ,Goat,0,10,14
0cYckigNbjQ,Goat,1,4,14
-rle7IE9xsA,Goat,4,8,14
0TOWcmuge8s,Goat,0,10,14
8SvugCZ9Vkk,Goat,0,10,14
6-avIf_pwUY,Goat,0,10,14
4nFl_JnYUH8,Goat,0,10,14
3kBlVLkN0zo,Goat,8,10,14
8ZcAYJtFjvk,Goat,0,10,14
6VH7PWyMRIY,Goat,0,10,14
--mMv-eQ2yQ,Goat,0,10,14
7rSNwPIs4N0,Goat,0,10,14
0bStICC7mUI,Goat,0,10,14
3UeZLkYD-zw,Goat,5,9,14
3x9WnpPeenw,Goat,0,10,14
43IIGFzL6_c,Goat,0,10,14
8pY4qosFRa0,Goat,0,10,14
2NAiGvy45LE,Goat,0,10,14
-5Vzl5XrIMc,Goat,7,10,14
2IeOocYiQyc,Goat,0,10,14
69Ll0798BzM,Goat,0,10,14
16v-_tPDAXI,Goat,0,10,14
6xWdHhGJoUM,Goat,2,5,14
4zMXeb3J0lQ,Goat,0,10,14
4AYySiliYAw,Goat,0,10,4
4AYySiliYAw,Goat,0,10,14
40jdvtFhRhY,Goat,3,10,14
8x3hZe2q2cE,Goat,7,9,14
86yYvosT7i4,Goat,0,10,14
8u3IVrtMy-A,Goat,0,10,14
2nigkxWmh-g,Goat,5,9,14
97FmqI0hQGA,Goat,0,10,14
-O2S-coiv90,Goat,0,10,14
8Zo_sopbYiI,Goat,4,10,14
-PCGe5-I9_Q,Goat,0,10,14
1760Zs-Rezw,Goat,0,10,14
0jmA8pubdV8,Goat,0,10,14
3PL62twAWwM,Goat,0,10,14
35fhONQ6R6s,Goat,0,10,14
0q8lKEbzVcI,Goat,0,10,14
8U5J5JR8vMQ,Goat,0,10,14
8oHYrSvfM2o,Goat,0,10,14
7hjhGQCkw4Q,Goat,0,10,14
2g7kFCWWjEw,Goat,4,9,14
6_aaPAoVO_0,Goat,0,10,14
3YkfTUmsh6g,Goat,0,10,14
3pb6aR0Y_-E,Goat,0,10,14
-HgUFusTA1w,Goat,0,10,14
2Z4SnQEpavM,Goat,0,10,14
2FPKZIAUNIs,Goat,0,10,14
7Fa0CGltW9I,Goat,0,10,14
6KrbNjkVfDQ,Goat,0,10,14
4_u7bY79q5c,Goat,0,10,14
6-xy21Wa_4w,Goat,0,10,14
78yrwc9y1ik,"Baby cry, infant cry",8,10,2
3aTDYxyF6bc,"Baby cry, infant cry",0,10,2
0QzC8ORgZlM,"Baby cry, infant cry",0,10,2
2HIcBRftdHQ,"Baby cry, infant cry",0,2,2
76FDHAAf6ag,"Baby cry, infant cry",0,3,2
5Unut8KldHk,"Baby cry, infant cry",0,10,2
2Cvw3f6g2c0,"Baby cry, infant cry",5,10,2
2u9uWvVgULk,"Baby cry, infant cry",6,10,2
33D-gg4ZYyc,"Baby cry, infant cry",0,10,2
3v7q1xTR2LQ,"Baby cry, infant cry",0,10,2
-gk3LALyrZg,"Baby cry, infant cry",7,10,2
-bnjqdi3nDE,"Baby cry, infant cry",0,2,2
6ACAK_V33bs,"Baby cry, infant cry",0,10,2
2AxAYXhrLGg,"Baby cry, infant cry",0,10,2
6dmyeQrGZJM,"Baby cry, infant cry",2,8,2
-rP7QaqnA3k,"Baby cry, infant cry",0,10,2
794CLziIitU,"Baby cry, infant cry",0,7,2
-OIY3tRRGwg,"Baby cry, infant cry",0,10,2
2o_oXiLOXpg,"Baby cry, infant cry",0,4,2
59D_uUSLNQc,"Baby cry, infant cry",0,10,2
2mmXoqiCOcM,"Baby cry, infant cry",0,10,2
1-9KSslytrk,"Baby cry, infant cry",0,3,2
1f9QJVrgs7Y,"Baby cry, infant cry",2,10,2
6xu13pTAguU,"Baby cry, infant cry",2,8,2
03Hgkn0DIA8,"Baby cry, infant cry",0,10,2
5fKWiCTFZgk,"Baby cry, infant cry",0,10,2
54TUIAhPjM0,"Baby cry, infant cry",6,10,2
3AQFAFy1RCw,"Baby cry, infant cry",1,4,2
3zM_vofZb8g,"Baby cry, infant cry",4,10,2
4xrFWU6Ir58,"Baby cry, infant cry",2,10,2
580fTacikqk,"Baby cry, infant cry",0,10,2
4VkDJVQ0GfA,"Baby cry, infant cry",0,3,2
404cD3bVXDc,"Baby cry, infant cry",0,6,2
0E0o-8_58fw,"Baby cry, infant cry",5,9,2
1vQZZPcRtx0,"Baby cry, infant cry",0,3,2
2Rq2cR19NSs,"Baby cry, infant cry",0,7,2
6T2jEKesKXY,"Baby cry, infant cry",0,10,2
5R5Dqf2jDl8,"Baby cry, infant cry",6,10,2
3n7sX00cTfc,"Baby cry, infant cry",0,5,2
73phKdahss8,"Baby cry, infant cry",0,10,2
1b2YZNhlqtg,"Baby cry, infant cry",0,4,2
3qUbjqwGIx8,"Baby cry, infant cry",0,10,2
0E54ik_vxRc,"Baby cry, infant cry",0,5,2
5XAQtqdwHs4,"Baby cry, infant cry",0,2,2
5K_c4LG7CEE,"Baby cry, infant cry",0,6,2
1td9aN7Uyl8,"Baby cry, infant cry",7,10,2
1icEOZdgkVY,"Baby cry, infant cry",0,10,2
5OpofS7t6rc,"Baby cry, infant cry",0,5,2
07m3-FOJQ-Q,"Baby cry, infant cry",0,10,2
3ZqnmeJ_ubA,"Baby cry, infant cry",6,10,2
-PNqdzaF-wI,"Baby cry, infant cry",3,10,2
-32IrasDuMg,"Baby cry, infant cry",0,10,2
3bJJj6UGOqs,"Baby cry, infant cry",0,7,2
2YrdbClQARE,"Baby cry, infant cry",0,3,2
6DTs2GTeo1c,"Baby cry, infant cry",0,6,2
-d7tBjntkW8,"Baby cry, infant cry",0,3,2
-cRjlU1MFnc,"Baby cry, infant cry",0,5,2
6DLN8tVcGuE,"Baby cry, infant cry",0,10,2
79POyHO-x-Q,"Baby cry, infant cry",0,10,2
4P_mI7FywCo,"Baby cry, infant cry",8,10,2
0844IZkzDRU,"Baby cry, infant cry",3,5,2
600A47_b9i4,"Baby cry, infant cry",0,10,2
31RoH8KSJMo,"Baby cry, infant cry",5,10,2
5v7pr-IeVyA,"Baby cry, infant cry",1,5,2
4vLJTOVpwuo,"Baby cry, infant cry",0,8,2
3VUEqSpFZu0,"Baby cry, infant cry",0,7,2
3oS1DK_35z4,"Baby cry, infant cry",0,10,2
25P7qZO7D5E,Bus,0,10,5
1PKemz-clRI,Bus,0,10,5
2EuKVpWHuy0,Bus,6,10,5
-M6r14m8ctM,Bus,0,8,5
1S39w5HmIdU,Bus,4,10,5
0jS8QrZDNtY,Bus,0,10,5
2BZji3xXLY0,Bus,6,10,5
-Ga9sSkpngg,Bus,0,9,5
15w5MOkhlZI,Bus,3,10,5
0sbkEsiPq6g,Bus,0,10,5
1JFVQ5XHQUM,Bus,0,10,5
0zko3kG7Ayw,Bus,0,10,5
19fcAInBxQQ,Bus,5,10,5
03-DiPMGjO4,Bus,0,10,5
1jZuRipbx_0,Bus,0,10,5
1pH633JwD8M,Bus,0,10,5
0lDi5WzL3Wk,Bus,5,10,5
1hb8Y964l4E,Bus,4,10,5
1zhxj3rpBcU,Bus,3,5,5
1tNYuSweKpQ,Bus,5,10,5
20SQ6TwjChc,Bus,0,10,5
1AN5Mw54TB0,Bus,4,10,5
1FHVSLdJLD4,Bus,0,10,5
1l858z8JdmI,Bus,5,10,5
1gPl1s-ZJrE,Bus,0,10,5
1FguW6m0lwQ,Bus,3,6,5
0OQv6lO50nY,Bus,0,7,5
2BLhDlgeUbI,Bus,0,10,5
0LJ1Wzda0QE,Bus,0,10,5
-FEXRjcryZE,Bus,0,10,5
1vFbsn6XfMI,Bus,0,10,5
0HBAshYFBCU,Bus,0,10,5
-asB1JaTIy4,Bus,0,10,5
2HW0-AnfZ5I,Bus,0,10,5
20G6c9gIHug,Bus,2,10,5
-HeQfwKbFzg,Bus,0,10,5
1L41_50TpU4,Bus,0,10,5
0dXaMuJDY9g,Bus,0,10,5
-ZvRwGdJ3nY,Bus,0,10,5
-x-U1E7yolg,Bus,7,10,5
-x0bMWD8ftg,Bus,0,10,5
2AQJGLm5Px0,Bus,0,8,5
-i9JrqjYI3Q,Bus,7,10,5
-z-09mIT8EM,Bus,0,10,5
-12Z-4hvmyU,Bus,0,10,5
-HzzEuFBiDU,Bus,0,3,5
-7B4pbkIEas,Bus,0,10,5
0FJTPgjCfao,Bus,0,10,5
0G0mSrzOZ2M,Bus,0,10,5
1S6M83V1LjI,Bus,0,10,5
-8YTu7ZGA2w,Bus,0,7,5
2ALDrHu6ZPk,Bus,3,5,5
0CFPiVzxuWc,Bus,3,7,5
-rKcmCOBuRc,Bus,5,10,5
058yNW0UZ48,Bus,0,10,5
05fWVEnDyDA,Bus,0,10,5
1bTqpdsaS88,Bus,0,10,5
6VRcINAY7KE,Chainsaw,0,10,7
1xg5haxzjFQ,Chainsaw,0,10,7
-eV9hw6kPRU,Chainsaw,0,10,7
6NOW0_HuUCQ,Chainsaw,0,10,7
49wP_Zmqkyc,Chainsaw,3,10,7
6hS3y44hjrI,Chainsaw,0,10,7
0NOfrBTZC_M,Chainsaw,0,10,7
-GnKRy1-NFo,Chainsaw,0,10,7
92sTzXubUgQ,Chainsaw,0,5,7
67PlMRhS5qc,Chainsaw,0,10,7
0knV4q5Sx_c,Chainsaw,5,10,7
0M3AYnUPk4g,Chainsaw,0,10,7
2GfYNfKtpK0,Chainsaw,0,10,7
2Dv8SGM7W1A,Chainsaw,0,10,7
7SChBv97cmg,Chainsaw,0,10,7
7ckyVndW6R8,Chainsaw,0,10,7
2mBAi3PkE4U,Chainsaw,0,10,7
6-DAiSEzRA4,Chainsaw,0,10,7
1SAw44hg6sg,Chainsaw,0,8,7
5jPxN86-2P0,Chainsaw,7,10,7
5NqpmNqPDeQ,Chainsaw,0,10,7
32QJbdusIQw,Chainsaw,0,10,7
0IStDugr5uA,Chainsaw,0,10,7
7ly236Hvae0,Chainsaw,0,10,7
6tXkKR9EU6w,Chainsaw,0,3,7
0rbECchexqE,Chainsaw,0,10,7
384nku0gUe4,Chainsaw,0,10,7
-ZkNKo9mEFI,Chainsaw,0,3,7
3O92j7ue-hE,Chainsaw,0,10,7
2XVl8t1-XOM,Chainsaw,0,5,7
7TRrkoz8iYw,Chainsaw,0,8,7
6YmkVpYLK0k,Chainsaw,0,10,7
6gLbCktiyAM,Chainsaw,0,10,7
6-WxHsmNta8,Chainsaw,0,10,7
-R69Fa-mCaY,Chainsaw,0,4,7
-g-_Lwk4iDo,Chainsaw,0,10,7
5zSPUfVm32A,Chainsaw,0,10,7
7bMHefrBuYg,Chainsaw,0,10,7
6LqiQrUchhM,Chainsaw,4,10,7
0Ux3G_cg79s,Chainsaw,6,10,7
7K40HZUhoqs,Chainsaw,5,10,7
-Jy1RH9XZz0,Chainsaw,3,10,7
1CQR2Nh6ZaU,Chainsaw,0,10,7
33SlPXN3NPk,Chainsaw,0,2,7
73mQmyZZsSw,Chainsaw,2,10,7
-DVM0BK_h5A,Chainsaw,0,10,7
7YkRGfxAA8s,Chainsaw,5,10,7
-8S9TKWIOSc,Chainsaw,0,10,7
3Sby3LP-cbU,Chainsaw,4,10,7
5a_LPLNtBQs,Chainsaw,0,10,7
0BMj7EIexwU,Chainsaw,0,10,7
8WMRrXWeepA,Chainsaw,0,10,7
4f1R36qriMc,Chainsaw,1,10,7
5HkTArPiX8E,Chainsaw,1,10,7
610TuLNPepE,Chainsaw,0,10,7
8Il3FjtL0Rs,Chainsaw,0,10,7
4YPYs-bHaR4,Chainsaw,0,10,7
83C1jdaWwSg,Chainsaw,0,10,7
0UgbKFIfyGY,Chainsaw,0,6,7
1JWevjhd6Wk,Chainsaw,6,10,7
93C94T6TfhA,Chainsaw,5,10,7
5jpVVYSD1gk,Chainsaw,0,10,7
3C1EACXWbnM,Chainsaw,0,10,7
3RFUrX4lRM8,Chainsaw,0,10,7
45RDZ3owtvY,Chainsaw,0,7,7
0o-iYXYbPCE,Chainsaw,0,10,7
0QZ-JK2Ch4E,Chainsaw,0,10,7
5IxlZtup57Y,Chainsaw,5,10,7
4leF1RwXFSE,Chainsaw,0,10,7
0tray-DsgLA,Chainsaw,1,3,7
22fW30DrCU8,Chainsaw,0,10,7
2WogzOS_D9Q,Chainsaw,0,10,7
-lq97ErUIZQ,Chainsaw,0,10,7
-MwY3HhnYVY,Chainsaw,0,10,7
52ZWWG4WnSw,Chainsaw,2,10,7
2IyjdEYNwnY,Chainsaw,0,10,7
1SqYA6OW3ns,Chainsaw,0,5,7
0j6rg-m7C5g,Chainsaw,0,10,19
0j6rg-m7C5g,Chainsaw,0,10,7
2HLpx5mqvW8,Chainsaw,8,10,7
8PEb0vP7xWc,Chainsaw,0,10,7
-zHk3s6BkpA,Chainsaw,0,10,7
0dMJ7dlPzWs,Chainsaw,0,10,7
7eAIvG3uFjo,Chainsaw,0,10,7
5CkG2GTiK4M,Chainsaw,0,10,7
7-18CoeAuA0,Chainsaw,0,10,7
4kd99qbm25I,Chainsaw,8,10,7
-4w4BTgp3hk,Chainsaw,0,2,7
0hMZVFUXwHo,Chainsaw,0,6,7
8yBGrAo62iQ,Chainsaw,0,10,7
1KyF6q2TTEA,Chainsaw,0,10,7
41_75OEwYGo,Chainsaw,0,3,7
3sMa94JiLZI,Chainsaw,2,8,7
18NpKwKl6Rk,Chainsaw,0,10,7
0s0FLwW_Zsk,Chainsaw,0,10,7
29y1jdo96jw,Chainsaw,0,10,7
4iNH5KcANLw,Chainsaw,0,10,7
5OWCQl64pXc,Chainsaw,3,10,7
-oL-TYoSpzs,Chainsaw,0,10,7
24ywlO1l1mE,Chainsaw,0,10,7
2aQ4JPV-pBM,Chainsaw,7,10,7
-mMYhIxQXH0,Chainsaw,0,2,7
0fjrDsLr_aE,Chainsaw,0,10,7
54PhWYrDTgw,Chainsaw,0,7,7
1ur8hokq-Cs,Chainsaw,1,10,7
2kqRYTWKKIk,Chainsaw,4,10,7
8np7wFQdfXg,Chainsaw,4,10,7
-x5unSmYREU,Chainsaw,4,10,7
8VbyyhCscVc,Chainsaw,4,8,7
8NY3TWbkg3I,Chainsaw,0,10,7
5bM3Syf1KN0,Chainsaw,5,10,7
5F19VZEOOzc,Chainsaw,0,6,7
5CWAf-BtBCQ,Chainsaw,0,10,7
0eXu0vIIMVc,Chainsaw,2,4,7
1C0bH19uXh0,Chainsaw,0,10,19
1C0bH19uXh0,Chainsaw,0,10,7
-RNbb1ZTu8Y,Chainsaw,5,10,7
7EJ1TlhoFKc,Chainsaw,0,10,7
7Cm9bUZNVuk,Chainsaw,0,10,7
8wQhYN24WMM,Chainsaw,0,9,7
7cPo0JhnJjQ,Chainsaw,0,10,7
